Region-EN,Year-Année,Source-EN,Sector-EN,Sub-sector-EN,TPM-MPT,PM10-PM10,PM2.5-PM2.5,SOX-SOX,NOX-NOX,VOC-COV,CO-CO,NH3-NH3,Pb-Pb,Cd-Cd,Hg-Hg,D/F-D/F,HCB-HCB,PAH-HAP
Ontario,1991,Industrial Sources,Chemicals Industry,Plastics & Synthetic Resins Fabrication,61,33,22,96,2441,6798,1486,102,,,0.4,,,
Ontario,1991,Industrial Sources,Chemicals Industry,Fertilizer Production,1109,1050,913,,439,53,1292,1249,,,,,,
Ontario,1991,Industrial Sources,Chemicals Industry,Other (Chemical Industries),76,62,29,,23,152,8,8,,,70,,,
Ontario,1991,Industrial Sources,Mineral Products Industry,all subsectors,1132,783,613,395,467,96,3268,55,,,,,,
Ontario,1991,Industrial Sources,Mineral Products Industry,Clay Products,78,34,12,149,54,4,225,40,,,,,,
Ontario,1991,Industrial Sources,Mineral Products Industry,Brick Products,,,,,,,,,,,,,,
Ontario,1991,Industrial Sources,Mineral Products Industry,Other Mineral Products,1054,749,602,246,412,93,3043,14,,,,,,
Ontario,1991,Industrial Sources,Foundries,all subsectors,4317,3633,3436,157,159,1251,37176,6,,,97,,,
Ontario,1991,Industrial Sources,Foundries,Ferrous Foundries,3786,3592,3401,149,110,1027,37116,5,,,97,,,
Ontario,1991,Industrial Sources,Foundries,Non-ferrous Foundries,44,33,28,9,37,198,26,1,,,,,,
Ontario,1991,Industrial Sources,Foundries,Die Casting,487,8,7,,13,26,35,,,,,,,
Ontario,1991,Industrial Sources,Grain Industries,all subsectors,20083,3783,534,332,774,658,216,5,,,,,,
Ontario,1991,Industrial Sources,Iron and Steel Industries,all subsectors,20418,9554,7585,28795,17549,4839,18948,159,,,331.9,,,
Ontario,1991,Industrial Sources,Iron and Steel Industries,Primary (Blast furnace and DRI),19666,9245,7328,28336,15915,4531,18133,91,,,46.9,,,
Ontario,1991,Industrial Sources,Iron and Steel Industries,Secondary (Electric Arc Furnaces),746,304,254,459,1627,277,685,67,,,280.2,,,
Ontario,1991,Industrial Sources,Iron and Steel Industries,Steel Recycling,6,5,3,,7,31,131,,,,4.9,,,
Ontario,1991,Industrial Sources,Iron and Steel Industries,Other (Iron and Steel Industries),,,,,,,,,,,,,,
Ontario,1991,Industrial Sources,Iron Ore Mining Industry,all subsectors,5120,924,411,53000,259,818,26682,,,,,,,
Ontario,1991,Industrial Sources,Iron Ore Mining Industry,Iron Ore Mining Industry,5120,924,411,53000,259,818,26682,,,,,,,
Ontario,1991,Industrial Sources,Iron Ore Mining Industry,Pelletizing,,,,,,,,,,,,,,
Ontario,1991,Industrial Sources,Mining and Rock Quarrying,all subsectors,42558,8351,2842,5481,4624,78,8782,470,,,12,,,
Ontario,1991,Industrial Sources,Mining and Rock Quarrying,Rock; Sand and Gravel,28253,3799,756,39,182,9,110,23,,,,,,
Ontario,1991,Industrial Sources,Mining and Rock Quarrying,Metal Mining ,6665,653,327,4744,3051,42,7384,173,,,12,,,
Ontario,1991,Industrial Sources,Mining and Rock Quarrying,Coal Mining Industry,2251,1125,450,,,,,,,,,,,
Ontario,1991,Industrial Sources,Mining and Rock Quarrying,Potash,,,,,,,,,,,,,,
Ontario,1991,Industrial Sources,Mining and Rock Quarrying,Silica Production,507,50,15,,,,,,,,,,,
Ontario,1991,Industrial Sources,Mining and Rock Quarrying,Other Minerals,4882,2724,1294,698,1390,27,1288,274,,,,,,
Ontario,1991,Industrial Sources,Non-Ferrous Smelting and Refining Industry,all subsectors,8452,7433,4186,642676,4490,32,73,113,,,374.6,,,
Ontario,1991,Industrial Sources,Non-Ferrous Smelting and Refining Industry,Primary Ni; Cu; Zn; Pb,7899,6904,3790,642599,4319,28,28,105,,,374.6,,,
Ontario,1991,Industrial Sources,Non-Ferrous Smelting and Refining Industry,Secondary Pb; Cu,39,39,36,75,5,1,6,,,,,,,
Ontario,1991,Industrial Sources,Non-Ferrous Smelting and Refining Industry,Other metals,513,489,359,1,166,4,39,8,,,,,,
Ontario,1991,Industrial Sources,Pulp and Paper Industry,all subsectors,24276,9122,7507,15870,11214,14106,31264,419,,,15.8,,,
Ontario,1991,Industrial Sources,Wood Industry,all subsectors,1501,1016,983,86,1547,6798,38306,605,130.7,6.5,10.5,0.11,,8
Ontario,1991,Industrial Sources,Wood Industry,Sawmills,762,471,428,45,748,4047,32992,94,120,5,9.3,0.079,,7.2
Ontario,1991,Industrial Sources,Wood Industry,Panel Board Mills,618,432,434,39,716,1950,4697,501,10.8,1.6,1.2,0.032,,0.8
Ontario,1991,Industrial Sources,Wood Industry,Other Wood Products,121,113,121,2,82,801,617,10,,,,,,
Ontario,1991,Industrial Sources,Upstream Petroleum Industry,all subsectors,82,82,82,2723,56,2338,247,6,,,,,,
Ontario,1991,Industrial Sources,Upstream Petroleum Industry,Crude Oil and Natural Gas Production and Processing,82,82,82,2723,56,2338,247,6,,,,,,
Ontario,1991,Industrial Sources,Upstream Petroleum Industry,Petroleum Liquids Storage,,,,,,,,,,,,,,
Ontario,1991,Industrial Sources,Upstream Petroleum Industry,Oil Sands In-Situ Extraction and Processing ,,,,,,,,,,,,,,
Ontario,1991,Industrial Sources,Upstream Petroleum Industry,Oil Sands Mining Extraction and Processing ,,,,,,,,,,,,,,
Ontario,1991,Industrial Sources,Upstream Petroleum Industry,Bitumen and Heavy Oil Upgrading ,,,,,,,,,,,,,,
Ontario,1991,Industrial Sources,Downstream Petroleum Industry,all subsectors,2779,2067,1231,53410,15000,36206,4461,274,,,33.2,,,
Ontario,1991,Industrial Sources,Downstream Petroleum Industry,Petroleum Refining,2420,1811,1080,45513,13729,19570,4201,269,,,27.5,,,
Ontario,1991,Industrial Sources,Downstream Petroleum Industry,Refined Petroleum Products Bulk Storage and Distribution,344,241,138,4260,439,11132,107,,,,5.7,,,
Ontario,1991,Industrial Sources,Downstream Petroleum Industry,Other Downstream Petroleum Industry,16,15,13,3637,832,5505,153,5,,,,,,
Ontario,1991,Industrial Sources,Other Industries,all subsectors,10064,7523,5254,5201,25887,47978,28204,497,,,132.1,,,
Ontario,1991,Industrial Sources,Other Industries,Metal Fabrication,450,342,242,107,1191,4492,1767,63,,,10.1,,,
Ontario,1991,Industrial Sources,Other Industries,Glass Manufacture,690,639,583,990,5124,1628,125,13,,,21.2,,,
Ontario,1991,Industrial Sources,Other Industries,Vehicle Manufacture ( Engines; Parts; Assembly; Painting) ,3128,2321,1416,791,2207,20200,3646,66,,,,,,
Ontario,1991,Industrial Sources,Other Industries,Electronics,235,155,107,2,101,1064,16,8,,,57.1,,,
Ontario,1991,Industrial Sources,Other Industries,Plastics Manufacture,96,70,32,122,746,6926,179,30,,,,,,
Ontario,1991,Industrial Sources,Other Industries,Food Preparation,354,233,164,239,1203,4037,490,92,,,0.1,,,
Ontario,1991,Industrial Sources,Other Industries,Textiles ,2,2,1,1,36,898,16,10,,,,,,
Ontario,1991,Industrial Sources,Other Industries,Abrasives Manufacture,111,84,73,,7,79,3,1,,,,,,
Ontario,1991,Industrial Sources,Other Industries,Bakeries,,,,,4,1417,5,,,,,,,
Ontario,1991,Industrial Sources,Other Industries,Other (Other Industries),4997,3677,2636,2949,15268,7237,21957,214,,,43.5,,,
Ontario,1991,Industrial Sources,Petroleum Product Transportation and Distribution,all subsectors,51,51,51,3,6059,95,1894,,,,,,,
Ontario,1991,Industrial Sources,Petroleum Product Transportation and Distribution,Natural Gas Transmission,51,51,51,3,5825,94,1734,,,,,,,
Ontario,1991,Industrial Sources,Petroleum Product Transportation and Distribution,Natural Gas Distribution,,,,,234,1,160,,,,,,,
Ontario,1991,Industrial Sources,Petroleum Product Transportation and Distribution,Petroleum Product Pipelines,,,,,,,,,,,,,,
Ontario,1991,Industrial Sources,Biofuel Production,all subsectors,,,,,,,,,,,,,,
Ontario,1991,Non-Industrial Sources,Commercial Fuel Combustion,all subsectors,788,751,741,3904,8498,415,6047,83,69.4,130,18.7,0.073,,0.8
Ontario,1991,Non-Industrial Sources,Electric Power Generation (Utilities),all subsectors,9013,7612,6675,168350,86075,607,3161,61,,,572.7,,,
Ontario,1991,Non-Industrial Sources,Electric Power Generation (Utilities),Coal,8967,7581,6655,163810,83582,324,2803,1,,,568.9,,,
Ontario,1991,Non-Industrial Sources,Electric Power Generation (Utilities),Natural Gas,31,20,11,2522,1596,31,306,41,,,,,,
Ontario,1991,Non-Industrial Sources,Electric Power Generation (Utilities),Other (EPG),15,11,8,2018,897,252,53,18,,,3.8,,,
Ontario,1991,Non-Industrial Sources,Residential Fuel Combustion,all subsectors,1102,986,954,6217,13366,665,5091,184,132.6,203.9,28.9,0.174,,1.6
Ontario,1991,Non-Industrial Sources,Residential Fuel Wood Combustion,all subsectors,75082,71084,70983,953,6671,92617,444333,600,924.4,52.4,14.1,2.383,,35454.9
Ontario,1991,Mobile Sources,Air Transportation,all subsectors,209,209,186,1920,16479,1378,13525,8,12579.4,,,,,3
Ontario,1991,Mobile Sources,Heavy-duty diesel vehicles,all subsectors,11545,11545,11199,25814,76490,8487,32143,77,,,,0.787,,240.5
Ontario,1991,Mobile Sources,Heavy-duty gasoline trucks,all subsectors,316,316,291,257,14047,14657,199004,181,,,,0.011,,202
Ontario,1991,Mobile Sources,Light-duty diesel trucks,all subsectors,105,105,102,199,518,79,318,2,,,,0.07,,9.5
Ontario,1991,Mobile Sources,Light-duty diesel vehicles,all subsectors,211,211,205,414,324,87,244,2,,,,0.077,,12
Ontario,1991,Mobile Sources,Light-duty gasoline trucks,all subsectors,1052,1052,967,1093,74064,50933,499987,603,,,,0.026,,182.6
Ontario,1991,Mobile Sources,Light-duty gasoline vehicles,all subsectors,2211,2211,2034,2660,168634,146950,1382025,1936,,,,0.087,,220.7
Ontario,1991,Mobile Sources,Marine Transportation,all subsectors,708,680,625,5500,7812,319,733,9,33.1,13.2,0.3,1.105,,6.6
