Region-EN,Year-Année,Source-EN,Sector-EN,Sub-sector-EN,TPM-MPT,PM10-PM10,PM2.5-PM2.5,SOX-SOX,NOX-NOX,VOC-COV,CO-CO,NH3-NH3,Pb-Pb,Cd-Cd,Hg-Hg,D/F-D/F,HCB-HCB,PAH-HAP
Nova Scotia,1990,Incineration Sources,Other Incineration & Utilities,all subsectors,,,,,,,,,,,44.2,,,
Nova Scotia,1990,Miscellaneous Sources,Cigarette Smoking,all subsectors,27,27,27,,,,128,4,0.1,0.2,,0.001,,
Nova Scotia,1990,Miscellaneous Sources,Dry Cleaning,all subsectors,,,,,,22,,,,,,,,
Nova Scotia,1990,Miscellaneous Sources,General Solvent Use,all subsectors,,,,,,4539,,,,,,,,
Nova Scotia,1990,Miscellaneous Sources,Marine Cargo Handling Industry,all subsectors,,,,,,,,,,,,,,
Nova Scotia,1990,Miscellaneous Sources,Meat Cooking,all subsectors,224,224,224,,,,,,,,,,,0.1
Nova Scotia,1990,Miscellaneous Sources,Refined Petroleum Products Retail,all subsectors,,,,,,931,,,,,,,,
Nova Scotia,1990,Miscellaneous Sources,Printing,all subsectors,,,,,,922,,,,,,,,
Nova Scotia,1990,Miscellaneous Sources,Structural Fires,all subsectors,13,13,12,,2,14,75,1,,,,,,
Nova Scotia,1990,Miscellaneous Sources,Surface Coatings,all subsectors,,,,,,3092,,,,,,,,
Nova Scotia,1990,Miscellaneous Sources,Human,all subsectors,,,,,,,,15,,,3.3,,,
Nova Scotia,1990,Miscellaneous Sources,Other Miscellaneous Sources,all subsectors,,,,,,,,1,,,23.5,,,
Nova Scotia,1990,Open Sources,Agriculture,all subsectors,2737,815,243,155,97,2352,22,4248,2.9,1.6,,0.006,,
Nova Scotia,1990,Open Sources,Agriculture,Animals Production,586,126,24,,,2351,,4129,,,,,,
Nova Scotia,1990,Open Sources,Agriculture,Crop Production,2072,650,206,,,,,,,,,,,
Nova Scotia,1990,Open Sources,Agriculture,Fertilizer Application,71,35,10,,,,,116,,,,,,
Nova Scotia,1990,Open Sources,Agriculture,Agriculture - Fuel Combustion,9,5,4,155,97,2,22,4,2.9,1.6,,0.006,,
Nova Scotia,1990,Open Sources,Construction Operation,all subsectors,55114,16536,3308,40,78,2,16,2,,,,0.004,,
Nova Scotia,1990,Open Sources,Dust from Paved Roads,all subsectors,130821,25074,5996,,,,,,,,,,,
Nova Scotia,1990,Open Sources,Dust from Unpaved Roads,all subsectors,123942,36951,5566,,,,,,,,,,,
Nova Scotia,1990,Open Sources,Dust from Coal Transportation,all subsectors,8,4,1,,,,,,,,,,,
Nova Scotia,1990,Open Sources,Waste,all subsectors,192,105,99,6,36,755,509,4,,,35.6,0.88,208.09,30.7
Nova Scotia,1990,Open Sources,Waste,Landfills,95,8,2,,,573,,,,,18.8,,,
Nova Scotia,1990,Open Sources,Waste,Water and Sewage Treatment,,,,,,,,,,,6.4,,,
Nova Scotia,1990,Open Sources,Waste,Energy from Waste,,,,,,,,,,,,,,
Nova Scotia,1990,Open Sources,Waste,Open Burning,97,97,97,6,36,182,509,4,,,10.4,0.88,208.09,30.7
Nova Scotia,1990,Open Sources,Waste,Waste Treatment and Disposal,,,,,,,,,,,,,,
Nova Scotia,1990,Open Sources,Mine Tailings,all subsectors,67,5,1,,,,,,,,,,,
Nova Scotia,1990,Open Sources,Prescribed Burning,all subsectors,,,,,,,,,,,,,,
Nova Scotia,1991,Industrial Sources,Aluminum Industry,all subsectors,,,,,,,,,,,,,,
Nova Scotia,1991,Industrial Sources,Aluminum Industry,Alumina (Bauxite Refining),,,,,,,,,,,,,,
Nova Scotia,1991,Industrial Sources,Aluminum Industry,Primary Aluminum Smelting & Refining,,,,,,,,,,,,,,
Nova Scotia,1991,Industrial Sources,Aluminum Industry,Secondary Aluminum (Includes Recycling),,,,,,,,,,,,,,
Nova Scotia,1991,Industrial Sources,Asphalt Paving Industry,all subsectors,1727,330,61,36,38,155,61,,162,2,1.7,0.001,,0.4
Nova Scotia,1991,Industrial Sources,Cement and Concrete Industry,all subsectors,964,306,142,2553,5365,6,7,2,1.9,,7.6,,,
Nova Scotia,1991,Industrial Sources,Cement and Concrete Industry,Cement Manufacture,229,80,32,2553,5365,6,7,2,,,7.6,,,
Nova Scotia,1991,Industrial Sources,Cement and Concrete Industry,Lime Manufacture,,,,,,,,,,,,,,
Nova Scotia,1991,Industrial Sources,Cement and Concrete Industry,Concrete Batching & Products,735,227,110,,,,,,1.9,,,,,
Nova Scotia,1991,Industrial Sources,Chemicals Industry,all subsectors,,,,,,1,,,,,,,,
Nova Scotia,1991,Industrial Sources,Chemicals Industry,Chemical Manufacture,,,,,,,,,,,,,,
Nova Scotia,1991,Industrial Sources,Chemicals Industry,Paint & Varnish Manufacturing,,,,,,,,,,,,,,
Nova Scotia,1991,Industrial Sources,Chemicals Industry,Petrochemical Industry,,,,,,1,,,,,,,,
Nova Scotia,1991,Industrial Sources,Chemicals Industry,Plastics & Synthetic Resins Fabrication,,,,,,,,,,,,,,
Nova Scotia,1991,Industrial Sources,Chemicals Industry,Fertilizer Production,,,,,,,,,,,,,,
Nova Scotia,1991,Industrial Sources,Chemicals Industry,Other (Chemical Industries),,,,,,,,,,,,,,
Nova Scotia,1991,Industrial Sources,Mineral Products Industry,all subsectors,118,57,20,1,,,,,,,,,,
Nova Scotia,1991,Industrial Sources,Mineral Products Industry,Clay Products,1,1,1,,,,,,,,,,,
Nova Scotia,1991,Industrial Sources,Mineral Products Industry,Brick Products,,,,,,,,,,,,,,
Nova Scotia,1991,Industrial Sources,Mineral Products Industry,Other Mineral Products,117,57,20,1,,,,,,,,,,
Nova Scotia,1991,Industrial Sources,Foundries,all subsectors,24,14,10,2,1,,31,,,,0.4,,,
Nova Scotia,1991,Industrial Sources,Foundries,Ferrous Foundries,24,14,10,2,1,,31,,,,0.4,,,
Nova Scotia,1991,Industrial Sources,Foundries,Non-ferrous Foundries,,,,,,,,,,,,,,
Nova Scotia,1991,Industrial Sources,Foundries,Die Casting,,,,,,,,,,,,,,
Nova Scotia,1991,Industrial Sources,Grain Industries,all subsectors,142,40,3,,,,,,,,,,,
Nova Scotia,1991,Industrial Sources,Iron and Steel Industries,all subsectors,218,193,136,757,160,19,18,4,,,1.5,,,
Nova Scotia,1991,Industrial Sources,Iron and Steel Industries,Primary (Blast furnace and DRI),218,193,136,757,160,19,18,4,,,,,,
Nova Scotia,1991,Industrial Sources,Iron and Steel Industries,Secondary (Electric Arc Furnaces),,,,,,,,,,,0.2,,,
Nova Scotia,1991,Industrial Sources,Iron and Steel Industries,Steel Recycling,,,,,,,,,,,1.3,,,
Nova Scotia,1991,Industrial Sources,Iron and Steel Industries,Other (Iron and Steel Industries),,,,,,,,,,,,,,
Nova Scotia,1991,Industrial Sources,Iron Ore Mining Industry,all subsectors,,,,,,,,,,,,,,
Nova Scotia,1991,Industrial Sources,Iron Ore Mining Industry,Iron Ore Mining Industry,,,,,,,,,,,,,,
Nova Scotia,1991,Industrial Sources,Iron Ore Mining Industry,Pelletizing,,,,,,,,,,,,,,
Nova Scotia,1991,Industrial Sources,Mining and Rock Quarrying,all subsectors,7310,2366,808,647,326,23,39,2,,,,,,
Nova Scotia,1991,Industrial Sources,Mining and Rock Quarrying,Rock; Sand and Gravel,2991,369,71,,,,,,,,,,,
Nova Scotia,1991,Industrial Sources,Mining and Rock Quarrying,Metal Mining ,,,,,,,,,,,,,,
Nova Scotia,1991,Industrial Sources,Mining and Rock Quarrying,Coal Mining Industry,936,474,203,132,61,14,4,,,,,,,
Nova Scotia,1991,Industrial Sources,Mining and Rock Quarrying,Potash,,,,,,,,,,,,,,
Nova Scotia,1991,Industrial Sources,Mining and Rock Quarrying,Silica Production,53,5,2,,,,,,,,,,,
Nova Scotia,1991,Industrial Sources,Mining and Rock Quarrying,Other Minerals,3329,1519,532,515,265,9,35,2,,,,,,
Nova Scotia,1991,Industrial Sources,Non-Ferrous Smelting and Refining Industry,all subsectors,,,,,,,,,,,,,,
Nova Scotia,1991,Industrial Sources,Non-Ferrous Smelting and Refining Industry,Primary Ni; Cu; Zn; Pb,,,,,,,,,,,,,,
Nova Scotia,1991,Industrial Sources,Non-Ferrous Smelting and Refining Industry,Secondary Pb; Cu,,,,,,,,,,,,,,
Nova Scotia,1991,Industrial Sources,Non-Ferrous Smelting and Refining Industry,Other metals,,,,,,,,,,,,,,
Nova Scotia,1991,Industrial Sources,Pulp and Paper Industry,all subsectors,2321,1983,1688,9237,1437,789,4674,47,,,3.7,,,
Nova Scotia,1991,Industrial Sources,Wood Industry,all subsectors,246,110,70,352,168,288,309,27,0.7,0.5,0.2,0.007,,0.1
Nova Scotia,1991,Industrial Sources,Wood Industry,Sawmills,8,5,3,4,103,279,260,9,0.7,0.5,0.2,0.007,,0.1
Nova Scotia,1991,Industrial Sources,Wood Industry,Panel Board Mills,233,102,65,313,65,8,28,18,,,,,,
Nova Scotia,1991,Industrial Sources,Wood Industry,Other Wood Products,5,3,2,36,,,21,,,,,,,
Nova Scotia,1991,Industrial Sources,Upstream Petroleum Industry,all subsectors,,,,4,,4,,,,,,,,
Nova Scotia,1991,Industrial Sources,Upstream Petroleum Industry,Crude Oil and Natural Gas Production and Processing,,,,4,,4,,,,,,,,
Nova Scotia,1991,Industrial Sources,Upstream Petroleum Industry,Petroleum Liquids Storage,,,,,,,,,,,,,,
Nova Scotia,1991,Industrial Sources,Upstream Petroleum Industry,Oil Sands In-Situ Extraction and Processing ,,,,,,,,,,,,,,
Nova Scotia,1991,Industrial Sources,Upstream Petroleum Industry,Oil Sands Mining Extraction and Processing ,,,,,,,,,,,,,,
Nova Scotia,1991,Industrial Sources,Upstream Petroleum Industry,Bitumen and Heavy Oil Upgrading ,,,,,,,,,,,,,,
Nova Scotia,1991,Industrial Sources,Downstream Petroleum Industry,all subsectors,2008,1436,817,9254,1852,6420,591,7,,,5.2,,,
Nova Scotia,1991,Industrial Sources,Downstream Petroleum Industry,Petroleum Refining,2008,1436,817,9254,1852,5251,591,7,,,5.2,,,
Nova Scotia,1991,Industrial Sources,Downstream Petroleum Industry,Refined Petroleum Products Bulk Storage and Distribution,,,,,,1169,,,,,,,,
Nova Scotia,1991,Industrial Sources,Downstream Petroleum Industry,Other Downstream Petroleum Industry,,,,,,,,,,,,,,
Nova Scotia,1991,Industrial Sources,Other Industries,all subsectors,2424,1995,1537,20177,1554,2191,2043,6,,,1.4,,,
Nova Scotia,1991,Industrial Sources,Other Industries,Metal Fabrication,16,14,14,1,,136,129,,,,,,,
Nova Scotia,1991,Industrial Sources,Other Industries,Glass Manufacture,,,,,,,,,,,,,,
Nova Scotia,1991,Industrial Sources,Other Industries,Vehicle Manufacture ( Engines; Parts; Assembly; Painting) ,8,6,3,69,17,,3,,,,,,,
Nova Scotia,1991,Industrial Sources,Other Industries,Electronics,,,,,,,,,,,0.1,,,
Nova Scotia,1991,Industrial Sources,Other Industries,Plastics Manufacture,83,71,46,1103,190,1113,17,3,,,,,,
Nova Scotia,1991,Industrial Sources,Other Industries,Food Preparation,38,34,24,520,66,,7,1,,,,,,
Nova Scotia,1991,Industrial Sources,Other Industries,Textiles ,18,16,10,253,34,,3,,,,,,,
Nova Scotia,1991,Industrial Sources,Other Industries,Abrasives Manufacture,,,,,,,,,,,,,,
Nova Scotia,1991,Industrial Sources,Other Industries,Bakeries,,,,,,134,,,,,,,,
Nova Scotia,1991,Industrial Sources,Other Industries,Other (Other Industries),2261,1853,1440,18231,1247,808,1884,,,,1.3,,,
Nova Scotia,1991,Industrial Sources,Petroleum Product Transportation and Distribution,all subsectors,,,,,,,,,,,,,,
Nova Scotia,1991,Industrial Sources,Petroleum Product Transportation and Distribution,Natural Gas Transmission,,,,,,,,,,,,,,
Nova Scotia,1991,Industrial Sources,Petroleum Product Transportation and Distribution,Natural Gas Distribution,,,,,,,,,,,,,,
Nova Scotia,1991,Industrial Sources,Petroleum Product Transportation and Distribution,Petroleum Product Pipelines,,,,,,,,,,,,,,
Nova Scotia,1991,Industrial Sources,Biofuel Production,all subsectors,,,,,,,,,,,,,,
Nova Scotia,1991,Non-Industrial Sources,Commercial Fuel Combustion,all subsectors,52,29,23,2515,871,17,162,30,23.3,16.4,0.7,0.04,,0.2
Nova Scotia,1991,Non-Industrial Sources,Electric Power Generation (Utilities),all subsectors,6790,3671,1281,144390,24750,134,3916,163,,,221.2,,,
Nova Scotia,1991,Non-Industrial Sources,Electric Power Generation (Utilities),Coal,6217,3263,982,122154,20924,89,3623,14,,,216.8,,,
Nova Scotia,1991,Non-Industrial Sources,Electric Power Generation (Utilities),Natural Gas,567,403,295,21868,3732,43,286,147,,,,,,
Nova Scotia,1991,Non-Industrial Sources,Electric Power Generation (Utilities),Other (EPG),6,5,4,368,94,1,7,1,,,4.3,,,
Nova Scotia,1991,Non-Industrial Sources,Residential Fuel Combustion,all subsectors,397,183,125,5425,1619,49,544,69,49.3,29.1,1.6,0.345,0.547,0.5
Nova Scotia,1991,Non-Industrial Sources,Residential Fuel Wood Combustion,all subsectors,15106,14259,14253,195,1367,21300,88207,123,201.3,10.7,3,0.488,,7642
Nova Scotia,1991,Mobile Sources,Air Transportation,all subsectors,19,19,17,147,1156,87,899,1,570.6,,,,,0.2
Nova Scotia,1991,Mobile Sources,Heavy-duty diesel vehicles,all subsectors,837,837,812,1480,8401,1164,2923,8,,,,0.083,,33
Nova Scotia,1991,Mobile Sources,Heavy-duty gasoline trucks,all subsectors,55,55,50,67,2416,5719,59188,21,,,,0.001,,78.8
Nova Scotia,1991,Mobile Sources,Light-duty diesel trucks,all subsectors,18,18,17,23,103,17,59,,,,,0.014,,2.1
Nova Scotia,1991,Mobile Sources,Light-duty diesel vehicles,all subsectors,25,25,24,41,41,12,34,,,,,0.012,,1.7
Nova Scotia,1991,Mobile Sources,Light-duty gasoline trucks,all subsectors,91,91,84,164,6133,5029,39241,45,,,,0.002,,17.5
Nova Scotia,1991,Mobile Sources,Light-duty gasoline vehicles,all subsectors,159,159,146,363,10605,10059,79259,135,,,,0.006,,15.1
Nova Scotia,1991,Mobile Sources,Marine Transportation,all subsectors,1977,1898,1746,14359,24729,3522,2222,28,95.4,36.5,0.8,3.181,,19.1
Nova Scotia,1991,Mobile Sources,Motorcycles,all subsectors,,,,1,12,80,351,,,,,,,0.2
Nova Scotia,1991,Mobile Sources,Off-road use of diesel,all subsectors,259,259,254,141,1878,378,1456,1,,,,,,
Nova Scotia,1991,Mobile Sources,Off-road use of gasoline/LPG/CNG,all subsectors,76,73,69,11,186,3510,11519,1,,,,,,
Nova Scotia,1991,Mobile Sources,Rail Transportation,all subsectors,26,26,25,40,1156,47,114,,2.2,0.7,0.7,0.009,,0.4
Nova Scotia,1991,Mobile Sources,Tire wear & Brake Lining,all subsectors,131,131,32,,,,,,,,,,,
Nova Scotia,1991,Incineration Sources,Crematorium,all subsectors,,,,,,,,,0.1,,2.9,0.033,0.291,
Nova Scotia,1991,Incineration Sources,Industrial & Commercial Incineration,all subsectors,,,,,,,,,,,,,,
