Region-EN,Year-Année,Source-EN,Sector-EN,Sub-sector-EN,TPM-MPT,PM10-PM10,PM2.5-PM2.5,SOX-SOX,NOX-NOX,VOC-COV,CO-CO,NH3-NH3,Pb-Pb,Cd-Cd,Hg-Hg,D/F-D/F,HCB-HCB,PAH-HAP
Northwest Territories,1991,Industrial Sources,Upstream Petroleum Industry,all subsectors,110,110,110,868,986,3189,746,5,,,,,,
Northwest Territories,1991,Industrial Sources,Upstream Petroleum Industry,Crude Oil and Natural Gas Production and Processing,110,110,110,868,986,3189,746,5,,,,,,
Northwest Territories,1991,Industrial Sources,Upstream Petroleum Industry,Petroleum Liquids Storage,,,,,,,,,,,,,,
Northwest Territories,1991,Industrial Sources,Upstream Petroleum Industry,Oil Sands In-Situ Extraction and Processing ,,,,,,,,,,,,,,
Northwest Territories,1991,Industrial Sources,Upstream Petroleum Industry,Oil Sands Mining Extraction and Processing ,,,,,,,,,,,,,,
Northwest Territories,1991,Industrial Sources,Upstream Petroleum Industry,Bitumen and Heavy Oil Upgrading ,,,,,,,,,,,,,,
Northwest Territories,1991,Industrial Sources,Downstream Petroleum Industry,all subsectors,,,,,,3779,,,,,,,,
Northwest Territories,1991,Industrial Sources,Downstream Petroleum Industry,Petroleum Refining,,,,,,3656,,,,,,,,
Northwest Territories,1991,Industrial Sources,Downstream Petroleum Industry,Refined Petroleum Products Bulk Storage and Distribution,,,,,,123,,,,,,,,
Northwest Territories,1991,Industrial Sources,Downstream Petroleum Industry,Other Downstream Petroleum Industry,,,,,,,,,,,,,,
Northwest Territories,1991,Industrial Sources,Other Industries,all subsectors,,,,,,,,,,,0.2,,,
Northwest Territories,1991,Industrial Sources,Other Industries,Metal Fabrication,,,,,,,,,,,,,,
Northwest Territories,1991,Industrial Sources,Other Industries,Glass Manufacture,,,,,,,,,,,,,,
Northwest Territories,1991,Industrial Sources,Other Industries,Vehicle Manufacture ( Engines; Parts; Assembly; Painting) ,,,,,,,,,,,,,,
Northwest Territories,1991,Industrial Sources,Other Industries,Electronics,,,,,,,,,,,,,,
Northwest Territories,1991,Industrial Sources,Other Industries,Plastics Manufacture,,,,,,,,,,,,,,
Northwest Territories,1991,Industrial Sources,Other Industries,Food Preparation,,,,,,,,,,,,,,
Northwest Territories,1991,Industrial Sources,Other Industries,Textiles ,,,,,,,,,,,,,,
Northwest Territories,1991,Industrial Sources,Other Industries,Abrasives Manufacture,,,,,,,,,,,,,,
Northwest Territories,1991,Industrial Sources,Other Industries,Bakeries,,,,,,,,,,,,,,
Northwest Territories,1991,Industrial Sources,Other Industries,Other (Other Industries),,,,,,,,,,,0.2,,,
Northwest Territories,1991,Industrial Sources,Petroleum Product Transportation and Distribution,all subsectors,7,7,7,,282,,,,,,,,,
Northwest Territories,1991,Industrial Sources,Petroleum Product Transportation and Distribution,Natural Gas Transmission,,,,,,,,,,,,,,
Northwest Territories,1991,Industrial Sources,Petroleum Product Transportation and Distribution,Natural Gas Distribution,,,,,,,,,,,,,,
Northwest Territories,1991,Industrial Sources,Petroleum Product Transportation and Distribution,Petroleum Product Pipelines,7,7,7,,282,,,,,,,,,
Northwest Territories,1991,Industrial Sources,Biofuel Production,all subsectors,,,,,,,,,,,,,,
Northwest Territories,1991,Non-Industrial Sources,Commercial Fuel Combustion,all subsectors,28,20,17,72,283,9,128,8,6,4,0.3,0.011,,0.1
Northwest Territories,1991,Non-Industrial Sources,Electric Power Generation (Utilities),all subsectors,236,234,259,77,1830,57,139,1,,,1.1,,,
Northwest Territories,1991,Non-Industrial Sources,Electric Power Generation (Utilities),Coal,,,,,,,,,,,,,,
Northwest Territories,1991,Non-Industrial Sources,Electric Power Generation (Utilities),Natural Gas,19,19,21,,427,9,42,1,,,,,,
Northwest Territories,1991,Non-Industrial Sources,Electric Power Generation (Utilities),Other (EPG),216,215,238,77,1403,48,97,,,,1.1,,,
Northwest Territories,1991,Non-Industrial Sources,Residential Fuel Combustion,all subsectors,12,8,7,20,125,4,38,4,2.8,1.8,0.1,0.005,,
Northwest Territories,1991,Non-Industrial Sources,Residential Fuel Wood Combustion,all subsectors,,,,,,,,,,,,,,
Northwest Territories,1991,Mobile Sources,Air Transportation,all subsectors,18,18,14,60,711,117,1229,1,2682.9,,,,,0.2
Northwest Territories,1991,Mobile Sources,Heavy-duty diesel vehicles,all subsectors,76,76,74,69,1056,109,267,1,,,,0.011,,3.1
Northwest Territories,1991,Mobile Sources,Heavy-duty gasoline trucks,all subsectors,23,23,21,7,367,482,5036,4,,,,,,6.6
Northwest Territories,1991,Mobile Sources,Light-duty diesel trucks,all subsectors,5,5,5,2,13,4,8,,,,,0.001,,0.5
Northwest Territories,1991,Mobile Sources,Light-duty diesel vehicles,all subsectors,40,40,39,7,51,22,38,,,,,0.007,,3.1
Northwest Territories,1991,Mobile Sources,Light-duty gasoline trucks,all subsectors,57,57,53,10,654,672,7065,3,,,,,,3.9
Northwest Territories,1991,Mobile Sources,Light-duty gasoline vehicles,all subsectors,71,71,65,9,528,790,7963,3,,,,,,1.2
Northwest Territories,1991,Mobile Sources,Marine Transportation,all subsectors,56,53,49,393,749,30,64,1,3.9,0.9,,0.13,,0.8
Northwest Territories,1991,Mobile Sources,Motorcycles,all subsectors,,,,,1,3,18,,,,,,,
Northwest Territories,1991,Mobile Sources,Off-road use of diesel,all subsectors,10,10,10,11,101,15,52,,,,,,,
Northwest Territories,1991,Mobile Sources,Off-road use of gasoline/LPG/CNG,all subsectors,175,169,158,18,339,8732,23484,2,,,,,,
Northwest Territories,1991,Mobile Sources,Rail Transportation,all subsectors,1,1,1,2,48,2,5,,0.1,,,,,
Northwest Territories,1991,Mobile Sources,Tire wear & Brake Lining,all subsectors,11,11,3,,,,,,,,,,,
Northwest Territories,1991,Incineration Sources,Crematorium,all subsectors,,,,,,,,,,,,,,
Northwest Territories,1991,Incineration Sources,Industrial & Commercial Incineration,all subsectors,,,,,,,,,,,,,,
