Region-EN,Year-Année,Source-EN,Sector-EN,Sub-sector-EN,TPM-MPT,PM10-PM10,PM2.5-PM2.5,SOX-SOX,NOX-NOX,VOC-COV,CO-CO,NH3-NH3,Pb-Pb,Cd-Cd,Hg-Hg,D/F-D/F,HCB-HCB,PAH-HAP
Nunavut,1990,Open Sources,Waste,Waste Treatment and Disposal,,,,,,,,,,,,,,
Nunavut,1990,Open Sources,Mine Tailings,all subsectors,,,,,,,,,,,,,,
Nunavut,1990,Open Sources,Prescribed Burning,all subsectors,,,,,,,,,,,,,,
Nunavut,1991,Industrial Sources,Aluminum Industry,all subsectors,,,,,,,,,,,,,,
Nunavut,1991,Industrial Sources,Aluminum Industry,Alumina (Bauxite Refining),,,,,,,,,,,,,,
Nunavut,1991,Industrial Sources,Aluminum Industry,Primary Aluminum Smelting & Refining,,,,,,,,,,,,,,
Nunavut,1991,Industrial Sources,Aluminum Industry,Secondary Aluminum (Includes Recycling),,,,,,,,,,,,,,
Nunavut,1991,Industrial Sources,Asphalt Paving Industry,all subsectors,,,,,,,,,,,,,,
Nunavut,1991,Industrial Sources,Cement and Concrete Industry,all subsectors,,,,,,,,,,,,,,
Nunavut,1991,Industrial Sources,Cement and Concrete Industry,Cement Manufacture,,,,,,,,,,,,,,
Nunavut,1991,Industrial Sources,Cement and Concrete Industry,Lime Manufacture,,,,,,,,,,,,,,
Nunavut,1991,Industrial Sources,Cement and Concrete Industry,Concrete Batching & Products,,,,,,,,,,,,,,
Nunavut,1991,Industrial Sources,Chemicals Industry,all subsectors,,,,,,,,,,,,,,
Nunavut,1991,Industrial Sources,Chemicals Industry,Chemical Manufacture,,,,,,,,,,,,,,
Nunavut,1991,Industrial Sources,Chemicals Industry,Paint & Varnish Manufacturing,,,,,,,,,,,,,,
Nunavut,1991,Industrial Sources,Chemicals Industry,Petrochemical Industry,,,,,,,,,,,,,,
Nunavut,1991,Industrial Sources,Chemicals Industry,Plastics & Synthetic Resins Fabrication,,,,,,,,,,,,,,
Nunavut,1991,Industrial Sources,Chemicals Industry,Fertilizer Production,,,,,,,,,,,,,,
Nunavut,1991,Industrial Sources,Chemicals Industry,Other (Chemical Industries),,,,,,,,,,,,,,
Nunavut,1991,Industrial Sources,Mineral Products Industry,all subsectors,,,,,,,,,,,,,,
Nunavut,1991,Industrial Sources,Mineral Products Industry,Clay Products,,,,,,,,,,,,,,
Nunavut,1991,Industrial Sources,Mineral Products Industry,Brick Products,,,,,,,,,,,,,,
Nunavut,1991,Industrial Sources,Mineral Products Industry,Other Mineral Products,,,,,,,,,,,,,,
Nunavut,1991,Industrial Sources,Foundries,all subsectors,,,,,,,,,,,,,,
Nunavut,1991,Industrial Sources,Foundries,Ferrous Foundries,,,,,,,,,,,,,,
Nunavut,1991,Industrial Sources,Foundries,Non-ferrous Foundries,,,,,,,,,,,,,,
Nunavut,1991,Industrial Sources,Foundries,Die Casting,,,,,,,,,,,,,,
Nunavut,1991,Industrial Sources,Grain Industries,all subsectors,,,,,,,,,,,,,,
Nunavut,1991,Industrial Sources,Iron and Steel Industries,all subsectors,,,,,,,,,,,,,,
Nunavut,1991,Industrial Sources,Iron and Steel Industries,Primary (Blast furnace and DRI),,,,,,,,,,,,,,
Nunavut,1991,Industrial Sources,Iron and Steel Industries,Secondary (Electric Arc Furnaces),,,,,,,,,,,,,,
Nunavut,1991,Industrial Sources,Iron and Steel Industries,Steel Recycling,,,,,,,,,,,,,,
Nunavut,1991,Industrial Sources,Iron and Steel Industries,Other (Iron and Steel Industries),,,,,,,,,,,,,,
